config_name,normalization,pca_variance,pca_components,kmeans_n_init,spectral_n_neighbors,spectral_affinity,method,ari,silhouette,umap_ari,umap_silhouette,embed_time,func,bins,range,harm_bins,harm_range,pol_bins,pol_range
polynomial_50_4,none,0.99,21,10,10,nearest_neighbors,K-Means,0.00953022959170047,0.26772098423877044,0.028922614421779354,0.43001708,1.3220562934875488,polynomial,50.0,4.0,,,,
polynomial_50_4,none,0.99,21,10,10,nearest_neighbors,Spectral,0.029089140598828223,0.059453523613038246,0.02549964499434924,0.38306886,1.3220562934875488,polynomial,50.0,4.0,,,,
polynomial_50_4,none,0.99,21,10,20,nearest_neighbors,K-Means,0.00953022959170047,0.26772098423877044,0.028922614421779354,0.43001708,1.3220562934875488,polynomial,50.0,4.0,,,,
polynomial_50_4,none,0.99,21,10,20,nearest_neighbors,Spectral,0.02801015595353723,0.05950594036675375,0.024349159201708572,0.3910639,1.3220562934875488,polynomial,50.0,4.0,,,,
polynomial_50_4,none,0.99,21,50,10,nearest_neighbors,K-Means,0.00953022959170047,0.26772098423877044,0.027934821503753694,0.42908296,1.3220562934875488,polynomial,50.0,4.0,,,,
polynomial_50_4,none,0.99,21,50,10,nearest_neighbors,Spectral,0.029089140598828223,0.059453523613038246,0.02549964499434924,0.38306886,1.3220562934875488,polynomial,50.0,4.0,,,,
polynomial_50_4,none,0.99,21,50,20,nearest_neighbors,K-Means,0.00953022959170047,0.26772098423877044,0.027934821503753694,0.42908296,1.3220562934875488,polynomial,50.0,4.0,,,,
polynomial_50_4,none,0.99,21,50,20,nearest_neighbors,Spectral,0.02801015595353723,0.05950594036675375,0.024349159201708572,0.3910639,1.3220562934875488,polynomial,50.0,4.0,,,,
polynomial_100_4,l2,0.95,29,10,10,nearest_neighbors,K-Means,0.03277426507426065,0.13641116883891746,0.026634275015589143,0.47155493,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.95,29,10,10,nearest_neighbors,Spectral,0.022119528931105182,0.09878356900433904,0.02864653948461313,0.43322033,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.95,29,10,20,nearest_neighbors,K-Means,0.03277426507426065,0.13641116883891746,0.026634275015589143,0.47155493,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.95,29,10,20,nearest_neighbors,Spectral,0.017502124331764707,0.1069402787325054,0.02868927245135484,0.44588012,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.95,29,50,10,nearest_neighbors,K-Means,0.02382199682841968,0.13262707536559773,0.024525098722252156,0.4780804,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.95,29,50,10,nearest_neighbors,Spectral,0.022119528931105182,0.09878356900433904,0.02864653948461313,0.43322033,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.95,29,50,20,nearest_neighbors,K-Means,0.02382199682841968,0.13262707536559773,0.024525098722252156,0.4780804,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.95,29,50,20,nearest_neighbors,Spectral,0.017502124331764707,0.1069402787325054,0.02868927245135484,0.44588012,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.99,40,10,10,nearest_neighbors,K-Means,0.02659790850372652,0.12577335523038272,0.026634275015589143,0.47155493,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.99,40,10,10,nearest_neighbors,Spectral,0.01712800287554702,0.11609965592399703,0.02864653948461313,0.43322033,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.99,40,10,20,nearest_neighbors,K-Means,0.02659790850372652,0.12577335523038272,0.026634275015589143,0.47155493,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.99,40,10,20,nearest_neighbors,Spectral,0.0236327586249042,0.1132690086345828,0.02868927245135484,0.44588012,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.99,40,50,10,nearest_neighbors,K-Means,0.02659790850372652,0.12577335523038272,0.024525098722252156,0.4780804,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.99,40,50,10,nearest_neighbors,Spectral,0.01712800287554702,0.11609965592399703,0.02864653948461313,0.43322033,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.99,40,50,20,nearest_neighbors,K-Means,0.02659790850372652,0.12577335523038272,0.024525098722252156,0.4780804,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,l2,0.99,40,50,20,nearest_neighbors,Spectral,0.0236327586249042,0.1132690086345828,0.02868927245135484,0.44588012,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.95,29,10,10,nearest_neighbors,K-Means,0.010021616597188577,0.23503743105353805,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.95,29,10,10,nearest_neighbors,Spectral,0.023283482035965933,0.03220876767118135,0.038760049894485143,0.3910009,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.95,29,10,20,nearest_neighbors,K-Means,0.010021616597188577,0.23503743105353805,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.95,29,10,20,nearest_neighbors,Spectral,0.028611609141037823,0.03806913964447795,0.03850309660632326,0.38917217,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.95,29,50,10,nearest_neighbors,K-Means,0.00961737402899481,0.2334552018317081,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.95,29,50,10,nearest_neighbors,Spectral,0.023283482035965933,0.03220876767118135,0.038760049894485143,0.3910009,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.95,29,50,20,nearest_neighbors,K-Means,0.00961737402899481,0.2334552018317081,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.95,29,50,20,nearest_neighbors,Spectral,0.028611609141037823,0.03806913964447795,0.03850309660632326,0.38917217,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.99,40,10,10,nearest_neighbors,K-Means,0.009657503665628253,0.22422371996043372,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.99,40,10,10,nearest_neighbors,Spectral,0.0325740621481594,0.03069231806603059,0.038760049894485143,0.3910009,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.99,40,10,20,nearest_neighbors,K-Means,0.009657503665628253,0.22422371996043372,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.99,40,10,20,nearest_neighbors,Spectral,0.03362816698327992,0.028748157587232998,0.03850309660632326,0.38917217,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.99,40,50,10,nearest_neighbors,K-Means,0.009681947936876274,0.22835233389732704,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.99,40,50,10,nearest_neighbors,Spectral,0.0325740621481594,0.03069231806603059,0.038760049894485143,0.3910009,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.99,40,50,20,nearest_neighbors,K-Means,0.009681947936876274,0.22835233389732704,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,standard,0.99,40,50,20,nearest_neighbors,Spectral,0.03362816698327992,0.028748157587232998,0.03850309660632326,0.38917217,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.95,29,10,10,nearest_neighbors,K-Means,0.010021616597188577,0.23503743105415822,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.95,29,10,10,nearest_neighbors,Spectral,0.023283482035965933,0.03220876767335997,0.038760049894485143,0.3910009,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.95,29,10,20,nearest_neighbors,K-Means,0.010021616597188577,0.23503743105415822,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.95,29,10,20,nearest_neighbors,Spectral,0.028611609141037823,0.0380691396458937,0.03850309660632326,0.38917217,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.95,29,50,10,nearest_neighbors,K-Means,0.00961737402899481,0.2334552018323729,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.95,29,50,10,nearest_neighbors,Spectral,0.023283482035965933,0.03220876767335997,0.038760049894485143,0.3910009,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.95,29,50,20,nearest_neighbors,K-Means,0.00961737402899481,0.2334552018323729,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.95,29,50,20,nearest_neighbors,Spectral,0.028611609141037823,0.0380691396458937,0.03850309660632326,0.38917217,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.99,40,10,10,nearest_neighbors,K-Means,0.009657503665628253,0.22422371996098414,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.99,40,10,10,nearest_neighbors,Spectral,0.0325740621481594,0.030692318067062116,0.038760049894485143,0.3910009,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.99,40,10,20,nearest_neighbors,K-Means,0.009657503665628253,0.22422371996098414,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.99,40,10,20,nearest_neighbors,Spectral,0.03362816698327992,0.02874815758828352,0.03850309660632326,0.38917217,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.99,40,50,10,nearest_neighbors,K-Means,0.009681947936876274,0.22835233389788068,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.99,40,50,10,nearest_neighbors,Spectral,0.0325740621481594,0.030692318067062116,0.038760049894485143,0.3910009,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.99,40,50,20,nearest_neighbors,K-Means,0.009681947936876274,0.22835233389788068,0.03300718916205556,0.45356277,1.3200278282165527,polynomial,100.0,4.0,,,,
polynomial_100_4,none,0.99,40,50,20,nearest_neighbors,Spectral,0.03362816698327992,0.02874815758828352,0.03850309660632326,0.38917217,1.3200278282165527,polynomial,100.0,4.0,,,,
naive_hybrid_100_30_100_4,l2,0.95,71,10,10,nearest_neighbors,K-Means,0.03622077133024621,0.15658857848060218,0.03490925826596237,0.48064727,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.95,71,10,10,nearest_neighbors,Spectral,0.02758638023814722,0.11115815235919921,0.021415380775529732,0.32679674,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.95,71,10,20,nearest_neighbors,K-Means,0.03622077133024621,0.15658857848060218,0.03490925826596237,0.48064727,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.95,71,10,20,nearest_neighbors,Spectral,0.031356562988438856,0.11204093443599521,0.025173723600660395,0.3985893,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.95,71,50,10,nearest_neighbors,K-Means,0.030902411870461756,0.16139667313716927,0.03490925826596237,0.48064727,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.95,71,50,10,nearest_neighbors,Spectral,0.02758638023814722,0.11115815235919921,0.021415380775529732,0.32679674,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.95,71,50,20,nearest_neighbors,K-Means,0.030902411870461756,0.16139667313716927,0.03490925826596237,0.48064727,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.95,71,50,20,nearest_neighbors,Spectral,0.031356562988438856,0.11204093443599521,0.025173723600660395,0.3985893,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.99,115,10,10,nearest_neighbors,K-Means,0.03143385420162091,0.15382265757867805,0.03490925826596237,0.48064727,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.99,115,10,10,nearest_neighbors,Spectral,0.02824465363631444,0.10426024890027148,0.021415380775529732,0.32679674,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.99,115,10,20,nearest_neighbors,K-Means,0.03143385420162091,0.15382265757867805,0.03490925826596237,0.48064727,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.99,115,10,20,nearest_neighbors,Spectral,0.029902135520630882,0.10622473293488245,0.025173723600660395,0.3985893,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.99,115,50,10,nearest_neighbors,K-Means,0.03798267390729909,0.15270523361446814,0.03490925826596237,0.48064727,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.99,115,50,10,nearest_neighbors,Spectral,0.02824465363631444,0.10426024890027148,0.021415380775529732,0.32679674,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.99,115,50,20,nearest_neighbors,K-Means,0.03798267390729909,0.15270523361446814,0.03490925826596237,0.48064727,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,l2,0.99,115,50,20,nearest_neighbors,Spectral,0.029902135520630882,0.10622473293488245,0.025173723600660395,0.3985893,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.95,42,10,10,nearest_neighbors,K-Means,0.016265524883621724,0.2861814311165918,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.95,42,10,10,nearest_neighbors,Spectral,0.03079232008389953,0.04257843925706589,0.02480401187094784,0.3701635,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.95,42,10,20,nearest_neighbors,K-Means,0.016265524883621724,0.2861814311165918,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.95,42,10,20,nearest_neighbors,Spectral,0.02661012601008374,0.03730813494667138,0.036826869449966576,0.3862739,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.95,42,50,10,nearest_neighbors,K-Means,0.014327773159125683,0.2917507167456105,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.95,42,50,10,nearest_neighbors,Spectral,0.03079232008389953,0.04257843925706589,0.02480401187094784,0.3701635,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.95,42,50,20,nearest_neighbors,K-Means,0.014327773159125683,0.2917507167456105,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.95,42,50,20,nearest_neighbors,Spectral,0.02661012601008374,0.03730813494667138,0.036826869449966576,0.3862739,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.99,92,10,10,nearest_neighbors,K-Means,0.014645498178685464,0.26720643878337075,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.99,92,10,10,nearest_neighbors,Spectral,0.04255051067925476,0.01098973398918915,0.02480401187094784,0.3701635,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.99,92,10,20,nearest_neighbors,K-Means,0.014645498178685464,0.26720643878337075,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.99,92,10,20,nearest_neighbors,Spectral,0.03398722101144708,0.013421915457174978,0.036826869449966576,0.3862739,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.99,92,50,10,nearest_neighbors,K-Means,0.015760862620587453,0.27318925946621536,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.99,92,50,10,nearest_neighbors,Spectral,0.04255051067925476,0.01098973398918915,0.02480401187094784,0.3701635,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.99,92,50,20,nearest_neighbors,K-Means,0.015760862620587453,0.27318925946621536,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,standard,0.99,92,50,20,nearest_neighbors,Spectral,0.03398722101144708,0.013421915457174978,0.036826869449966576,0.3862739,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.95,42,10,10,nearest_neighbors,K-Means,0.016265524883621724,0.2861814311168005,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.95,42,10,10,nearest_neighbors,Spectral,0.03079232008389953,0.04257843925729816,0.02480401187094784,0.3701635,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.95,42,10,20,nearest_neighbors,K-Means,0.016265524883621724,0.2861814311168005,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.95,42,10,20,nearest_neighbors,Spectral,0.02661012601008374,0.037308134946729424,0.036826869449966576,0.3862739,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.95,42,50,10,nearest_neighbors,K-Means,0.014327773159125683,0.29175071674585334,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.95,42,50,10,nearest_neighbors,Spectral,0.03079232008389953,0.04257843925729816,0.02480401187094784,0.3701635,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.95,42,50,20,nearest_neighbors,K-Means,0.014327773159125683,0.29175071674585334,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.95,42,50,20,nearest_neighbors,Spectral,0.02661012601008374,0.037308134946729424,0.036826869449966576,0.3862739,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.99,92,10,10,nearest_neighbors,K-Means,0.014645498178685464,0.2672064387835173,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.99,92,10,10,nearest_neighbors,Spectral,0.04255051067925476,0.010989733989069198,0.02480401187094784,0.3701635,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.99,92,10,20,nearest_neighbors,K-Means,0.014645498178685464,0.2672064387835173,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.99,92,10,20,nearest_neighbors,Spectral,0.03398722101144708,0.013421915457247214,0.036826869449966576,0.3862739,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.99,92,50,10,nearest_neighbors,K-Means,0.015760862620587453,0.27318925946635775,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.99,92,50,10,nearest_neighbors,Spectral,0.04255051067925476,0.010989733989069198,0.02480401187094784,0.3701635,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.99,92,50,20,nearest_neighbors,K-Means,0.015760862620587453,0.27318925946635775,0.033650697896211196,0.41529787,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
naive_hybrid_100_30_100_4,none,0.99,92,50,20,nearest_neighbors,Spectral,0.03398722101144708,0.013421915457247214,0.036826869449966576,0.3862739,1.4466781616210938,hybrid,,,100.0,30.0,100.0,4.0
