config_name,normalization,pca_variance,pca_components,kmeans_n_init,spectral_n_neighbors,spectral_affinity,method,ari,silhouette,umap_ari,umap_silhouette,embed_time,func,bins,range,harm_bins,harm_range,pol_bins,pol_range
harmonic_200_3.52,l2,0.95,68,50,15,nearest_neighbors,Spectral,0.00033320871969221786,0.09193803717730592,-6.748150549400927e-05,-0.06779346,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,50,20,nearest_neighbors,K-Means,0.006182485825709757,0.3380514028194954,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,50,20,nearest_neighbors,Spectral,0.006226491411119049,0.3376964939274112,0.00027561479333661735,-0.017978309,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,10,10,nearest_neighbors,K-Means,0.006182485825709757,0.32750672809152714,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,10,10,nearest_neighbors,Spectral,0.00017183640162877695,0.0731624691108806,0.002892935196563355,-0.22151554,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,10,15,nearest_neighbors,K-Means,0.006182485825709757,0.32750672809152714,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,10,15,nearest_neighbors,Spectral,0.006819249996032853,0.22131070024496063,0.0003562717891595097,-0.060728393,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,10,20,nearest_neighbors,K-Means,0.006182485825709757,0.32750672809152714,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,10,20,nearest_neighbors,Spectral,0.005907760174593297,0.325579546771193,0.00027561479333661735,-0.017978309,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,50,10,nearest_neighbors,K-Means,0.006182485825709757,0.32750672809152714,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,50,10,nearest_neighbors,Spectral,0.00017183640162877695,0.0731624691108806,0.002892935196563355,-0.22151554,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,50,15,nearest_neighbors,K-Means,0.006182485825709757,0.32750672809152714,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,50,15,nearest_neighbors,Spectral,0.006819249996032853,0.22131070024496063,0.01391918451997989,0.11619208,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.99,98,50,20,nearest_neighbors,K-Means,0.006182485825709757,0.32750672809152714,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
